obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('763',)",3658616486.76,2,31.9314994812,3746541016.2,3746541016.27,3658616486.76,0.0,internal_timestamp,1104.27001953,759701,1449627686,3.27959990501,3.19314994812,34.4343173022,1032.53023147,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('764',)",3658616497.75,2,31.9379005432,3746541016.2,3746541016.27,3658616497.75,0.0,internal_timestamp,1107.38000488,749635,1449627697,3.2827000618,3.19379005432,34.4371438909,1032.5463139,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('765',)",3658616509.75,2,31.9375,3746541016.2,3746541016.27,3658616509.75,0.0,internal_timestamp,1110.7800293,750447,1449627709,3.28040003777,3.19375,34.4373502633,1032.56231563,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('766',)",3658616520.76,2,31.9365005493,3746541016.2,3746541016.27,3658616520.76,0.0,internal_timestamp,1113.93994141,760485,1449627720,3.27609992027,3.19365005493,34.439064235,1032.57864979,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('767',)",3658616530.76,2,31.9305000305,3746541016.2,3746541016.27,3658616530.76,0.0,internal_timestamp,1116.77001953,762958,1449627730,3.26740002632,3.19305000305,34.4395790682,1032.59306733,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('768',)",3658616542.76,2,31.9365005493,3746541016.2,3746541016.27,3658616542.76,0.0,internal_timestamp,1120.15002441,763072,1449627742,3.27080011368,3.19365005493,34.4414746419,1032.6096065,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('769',)",3658616552.77,2,31.9328994751,3746541016.2,3746541016.27,3658616552.77,0.0,internal_timestamp,1122.97998047,767605,1449627752,3.2664000988,3.19328994751,34.4403447856,1032.62219788,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('770',)",3658616563.77,2,31.9185009003,3746541016.2,3746541016.27,3658616563.77,0.0,internal_timestamp,1126.06994629,765563,1449627763,3.24620008469,3.19185009003,34.4427534361,1032.64070706,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('771',)",3658616575.76,2,31.9185009003,3746541016.2,3746541016.27,3658616575.76,0.0,internal_timestamp,1129.43994141,758752,1449627775,3.24410009384,3.19185009003,34.4432465102,1032.65676663,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('772',)",3658616585.76,2,31.9016990662,3746541016.2,3746541016.27,3658616585.76,0.0,internal_timestamp,1132.30004883,757986,1449627785,3.22460007668,3.19016990662,34.4421510252,1032.67137171,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('773',)",3658616597.76,2,31.8957996368,3746541016.2,3746541016.27,3658616597.76,0.0,internal_timestamp,1135.7199707,761159,1449627797,3.21600008011,3.18957996368,34.4423797467,1032.68824646,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('774',)",3658616608.76,2,31.8957996368,3746541016.2,3746541016.27,3658616608.76,0.0,internal_timestamp,1138.89001465,761326,1449627808,3.21429991722,3.18957996368,34.4425546136,1032.70309067,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('775',)",3658616618.77,2,31.8938999176,3746541016.2,3746541016.27,3658616618.77,0.0,internal_timestamp,1141.73999023,769815,1449627818,3.21090006828,3.18938999176,34.4424014933,1032.71641984,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('776',)",3658616630.76,2,31.8878993988,3746541016.2,3746541016.27,3658616630.76,0.0,internal_timestamp,1145.15002441,763046,1449627830,3.20210003853,3.18878993988,34.4427243016,1032.73334681,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('777',)",3658616640.76,2,31.864900589,3746541016.2,3746541016.27,3658616640.76,0.0,internal_timestamp,1147.95996094,761631,1449627840,3.17440009117,3.1864900589,34.4428352963,1032.74967432,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('778',)",3658616651.76,2,31.8481006622,3746541016.2,3746541016.27,3658616651.76,0.0,internal_timestamp,1151.13000488,764823,1449627851,3.15389990807,3.18481006622,34.4426224562,1032.76650915,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('779',)",3658616663.77,2,31.8251991272,3746541016.2,3746541016.27,3658616663.77,0.0,internal_timestamp,1154.55004883,767955,1449627863,3.12579989433,3.18251991272,34.4429472365,1032.78583581,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('780',)",3658616673.77,2,31.8194007874,3746541016.2,3746541016.27,3658616673.77,0.0,internal_timestamp,1157.40002441,766782,1449627873,3.11739993095,3.18194007874,34.4433712279,1032.80022966,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('781',)",3658616684.82,2,31.8211994171,3746541016.2,3746541016.27,3658616684.82,0.0,internal_timestamp,1160.5300293,821296,1449627884,3.1180999279,3.18211994171,34.4432016428,1032.81432632,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('782',)",3658616695.77,2,31.8171005249,3746541016.2,3746541016.27,3658616695.77,0.0,internal_timestamp,1163.67004395,767512,1449627895,3.11170005798,3.18171005249,34.4434145534,1032.82963561,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('783',)",3658616707.77,2,31.8145008087,3746541016.2,3746541016.27,3658616707.77,0.0,internal_timestamp,1167.08996582,770538,1449627907,3.10680007935,3.18145008087,34.4437078049,1032.84610502,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('784',)",3658616717.77,2,31.8125,3746541016.2,3746541016.27,3658616717.77,0.0,internal_timestamp,1169.94995117,769419,1449627917,3.10299992561,3.18125,34.4438480649,1032.85975835,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('785',)",3658616729.77,2,31.8099994659,3746541016.2,3746541016.27,3658616729.77,0.0,internal_timestamp,1173.34997559,773597,1449627929,3.09840011597,3.18099994659,34.4439547988,1032.87595188,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('786',)",3658616740.77,2,31.8152008057,3746541016.2,3746541016.27,3658616740.77,0.0,internal_timestamp,1176.47998047,774225,1449627940,3.10199999809,3.18152008057,34.4448250118,1032.89051136,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('787',)",3658616750.77,2,31.8229007721,3746541016.2,3746541016.27,3658616750.77,0.0,internal_timestamp,1179.30004883,772602,1449627950,3.10809993744,3.18229007721,34.4462243027,1032.90376388,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('788',)",3658616762.78,2,31.8274002075,3746541016.2,3746541016.27,3658616762.78,0.0,internal_timestamp,1182.72998047,776031,1449627962,3.1101000309,3.18274002075,34.4477830758,1032.92043003,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('789',)",3658616773.78,2,31.8292007446,3746541016.2,3746541016.27,3658616773.78,0.0,internal_timestamp,1185.82995605,777209,1449627973,3.10980010033,3.18292007446,34.4486872913,1032.93535155,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('790',)",3658616783.77,2,31.8239002228,3746541016.2,3746541016.28,3658616783.77,0.0,internal_timestamp,1188.67004395,774755,1449627983,3.10120010376,3.18239002228,34.4499285689,1032.9503669,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('791',)",3658616795.78,2,31.8542995453,3746541016.2,3746541016.28,3658616795.78,0.0,internal_timestamp,1192.08996582,778347,1449627995,3.1291000843,3.18542995453,34.4553491028,1032.96685275,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('792',)",3658616805.78,2,31.858499527,3746541016.2,3746541016.28,3658616805.78,0.0,internal_timestamp,1194.93994141,775171,1449628005,3.1291000843,3.1858499527,34.4589491214,1032.98271725,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('793',)",3658616816.79,2,31.8512992859,3746541016.2,3746541016.28,3658616816.79,0.0,internal_timestamp,1198.06005859,791511,1449628016,3.11730003357,3.18512992859,34.4611398702,1033.00015438,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('794',)",3658616827.78,2,31.8479995728,3746541016.2,3746541016.28,3658616827.78,0.0,internal_timestamp,1201.17004395,777354,1449628027,3.11170005798,3.18479995728,34.4614924488,1033.01533259,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('795',)",3658616838.78,2,31.8421001434,3746541016.2,3746541016.28,3658616838.78,0.0,internal_timestamp,1204.26000977,780173,1449628038,3.10439991951,3.18421001434,34.4605203514,1033.02958283,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('796',)",3658616850.78,2,31.8288993835,3746541016.2,3746541016.28,3658616850.78,0.0,internal_timestamp,1207.61999512,783976,1449628050,3.0857000351,3.18288993835,34.4626425412,1033.04890796,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('797',)",3658616860.79,2,31.8300991058,3746541016.2,3746541016.28,3658616860.79,0.0,internal_timestamp,1210.48999023,787362,1449628060,3.08520007133,3.18300991058,34.4631542357,1033.06248756,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('798',)",3658616871.79,2,31.8218994141,3746541016.2,3746541016.28,3658616871.79,0.0,internal_timestamp,1213.63000488,785016,1449628071,3.07439994812,3.18218994141,34.4630769286,1033.07810077,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('799',)",3658616882.78,2,31.7971000671,3746541016.2,3746541016.28,3658616882.78,0.0,internal_timestamp,1216.7199707,784719,1449628082,3.04550004005,3.17971000671,34.4621244683,1033.0950135,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('800',)",3658616893.79,2,31.7847995758,3746541016.2,3746541016.28,3658616893.79,0.0,internal_timestamp,1219.83996582,786242,1449628093,3.02990007401,3.17847995758,34.4621760158,1033.11122196,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('801',)",3658616904.79,2,31.7786006927,3746541016.2,3746541016.28,3658616904.79,0.0,internal_timestamp,1222.98999023,787041,1449628104,3.02239990234,3.17786006927,34.4610170619,1033.1256198,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('802',)",3658616915.79,2,31.7719993591,3746541016.2,3746541016.28,3658616915.79,0.0,internal_timestamp,1226.15002441,787604,1449628115,3.01290011406,3.17719993591,34.4614772883,1033.14158528,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('803',)",3658616926.79,2,31.7749004364,3746541016.2,3746541016.28,3658616926.79,0.0,internal_timestamp,1229.2800293,788765,1449628126,3.01139998436,3.17749004364,34.4649652388,1033.1588222,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('804',)",3658616937.79,2,31.765499115,3746541016.2,3746541016.28,3658616937.79,0.0,internal_timestamp,1232.39001465,788228,1449628137,2.99699997902,3.1765499115,34.4672478087,1033.17659604,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('805',)",3658616948.79,2,31.7576007843,3746541016.2,3746541016.28,3658616948.79,0.0,internal_timestamp,1235.4699707,789733,1449628148,2.98690009117,3.17576007843,34.4668179754,1033.19156551,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('806',)",3658616959.79,2,31.748500824,3746541016.2,3746541016.28,3658616959.79,0.0,internal_timestamp,1238.55004883,791577,1449628159,2.97449994087,3.1748500824,34.467366279,1033.20758816,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('807',)",3658616970.79,2,31.7548999786,3746541016.2,3746541016.28,3658616970.79,0.0,internal_timestamp,1241.63000488,791395,1449628170,2.97989988327,3.17548999786,34.4678174863,1033.22135472,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('808',)",3658616981.79,2,31.7546005249,3746541016.2,3746541016.28,3658616981.79,0.0,internal_timestamp,1244.7800293,793215,1449628181,2.97720003128,3.17546005249,34.4687048608,1033.23677609,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('809',)",3658616992.79,2,31.7516002655,3746541016.2,3746541016.28,3658616992.79,0.0,internal_timestamp,1247.89001465,791692,1449628192,2.9712998867,3.17516002655,34.4697339082,1033.25251787,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('810',)",3658617003.79,2,31.744600296,3746541016.2,3746541016.28,3658617003.79,0.0,internal_timestamp,1250.98999023,789518,1449628203,2.96119999886,3.1744600296,34.4703771058,1033.26842366,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('811',)",3658617014.8,2,31.7450008392,3746541016.2,3746541016.28,3658617014.8,0.0,internal_timestamp,1254.09997559,798856,1449628214,2.95989990234,3.17450008392,34.4706521342,1033.28300611,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('812',)",3658617025.8,2,31.7341003418,3746541016.2,3746541016.28,3658617025.8,0.0,internal_timestamp,1257.20996094,801270,1449628225,2.9470000267,3.17341003418,34.4695391586,1033.29791448,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('813',)",3658617036.79,2,31.7119007111,3746541016.2,3746541016.28,3658617036.79,0.0,internal_timestamp,1260.31005859,794815,1449628236,2.91960000992,3.17119007111,34.4701031278,1033.31587395,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('814',)",3658617047.8,2,31.7129993439,3746541016.2,3746541016.28,3658617047.8,0.0,internal_timestamp,1263.42004395,803145,1449628247,2.91919994354,3.17129993439,34.4702709386,1033.33026179,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('815',)",3658617058.8,2,31.7210006714,3746541016.2,3746541016.28,3658617058.8,0.0,internal_timestamp,1266.51000977,802650,1449628258,2.92540001869,3.17210006714,34.4718125936,1033.34483291,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('816',)",3658617069.8,2,31.705499649,3746541016.2,3746541016.28,3658617069.8,0.0,internal_timestamp,1269.65002441,802472,1449628269,2.90560007095,3.1705499649,34.472414185,1033.36207354,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('817',)",3658617080.8,2,31.7019004822,3746541016.2,3746541016.28,3658617080.8,0.0,internal_timestamp,1272.76000977,799858,1449628280,2.90030002594,3.17019004822,34.472085194,1033.37666744,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('818',)",3658617091.81,2,31.6942005157,3746541016.2,3746541016.28,3658617091.81,0.0,internal_timestamp,1275.81994629,813627,1449628291,2.89059996605,3.16942005157,34.471476207,1033.39134983,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('819',)",3658617102.8,2,31.690700531,3746541016.2,3746541016.28,3658617102.8,0.0,internal_timestamp,1278.85998535,799164,1449628302,2.88599991798,3.1690700531,34.4705622211,1033.40507634,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('820',)",3658617113.8,2,31.6884002686,3746541016.2,3746541016.28,3658617113.8,0.0,internal_timestamp,1281.9699707,799971,1449628313,2.88019990921,3.16884002686,34.4723316814,1033.42138568,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('821',)",3658617124.8,2,31.6909008026,3746541016.2,3746541016.28,3658617124.8,0.0,internal_timestamp,1285.05004883,800888,1449628324,2.88179993629,3.16909008026,34.472097225,1033.43507113,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('822',)",3658617135.8,2,31.6933994293,3746541016.2,3746541016.28,3658617135.8,0.0,internal_timestamp,1288.13000488,801434,1449628335,2.88210010529,3.16933994293,34.4732350411,1033.44999666,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('823',)",3658617146.81,2,31.6933002472,3746541016.2,3746541016.28,3658617146.81,0.0,internal_timestamp,1291.2199707,805176,1449628346,2.87989997864,3.16933002472,34.4738708476,1033.46487747,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('824',)",3658617157.8,2,31.6800003052,3746541016.2,3746541016.28,3658617157.8,0.0,internal_timestamp,1294.34997559,804754,1449628357,2.86170005798,3.16800003052,34.4754418203,1033.48263929,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('825',)",3658617168.8,2,31.6737003326,3746541016.2,3746541016.28,3658617168.8,0.0,internal_timestamp,1297.43994141,804945,1449628368,2.85389995575,3.16737003326,34.474500032,1033.49696119,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('826',)",3658617179.82,2,31.6749992371,3746541016.2,3746541016.28,3658617179.82,0.0,internal_timestamp,1300.51000977,819782,1449628379,2.85380005836,3.16749992371,34.4746167084,1033.51108344,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('827',)",3658617190.81,2,31.6772994995,3746541016.2,3746541016.28,3658617190.81,0.0,internal_timestamp,1303.57995605,813878,1449628390,2.85439991951,3.16772994995,34.475205013,1033.52549044,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('828',)",3658617201.81,2,31.676700592,3746541016.2,3746541016.28,3658617201.81,0.0,internal_timestamp,1306.67004395,812028,1449628401,2.85089993477,3.1676700592,34.4766123488,1033.54113743,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('829',)",3658617212.81,2,31.6669998169,3746541016.2,3746541016.28,3658617212.81,0.0,internal_timestamp,1309.77001953,812525,1449628412,2.83789992332,3.16669998169,34.4770511815,1033.55723038,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('830',)",3658617223.81,2,31.6623001099,3746541016.2,3746541016.28,3658617223.81,0.0,internal_timestamp,1312.85998535,813910,1449628423,2.83080005646,3.16623001099,34.4773047335,1033.57240746,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('831',)",3658617234.81,2,31.6567001343,3746541016.2,3746541016.28,3658617234.81,0.0,internal_timestamp,1315.95996094,813604,1449628434,2.82270002365,3.16567001343,34.4775214895,1033.58772438,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('832',)",3658617245.81,2,31.6502990723,3746541016.2,3746541016.28,3658617245.81,0.0,internal_timestamp,1319.09997559,813241,1449628445,2.81170010567,3.16502990723,34.4798163261,1033.60521886,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('833',)",3658617256.81,2,31.6499004364,3746541016.2,3746541016.28,3658617256.81,0.0,internal_timestamp,1322.23999023,814908,1449628456,2.80999994278,3.16499004364,34.4795376938,1033.61954298,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('834',)",3658617267.81,2,31.6488990784,3746541016.2,3746541016.28,3658617267.81,0.0,internal_timestamp,1325.33996582,814342,1449628467,2.8071000576,3.16488990784,34.4798194899,1033.63427281,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('835',)",3658617278.81,2,31.6399993896,3746541016.2,3746541016.28,3658617278.81,0.0,internal_timestamp,1328.41003418,813779,1449628478,2.79310011864,3.16399993896,34.4822993777,1033.65196074,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('836',)",3658617289.81,2,31.6352005005,3746541016.2,3746541016.28,3658617289.81,0.0,internal_timestamp,1331.51000977,813275,1449628489,2.78460001945,3.16352005005,34.4839095777,1033.66842432,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('837',)",3658617300.82,2,31.632900238,3746541016.2,3746541016.28,3658617300.82,0.0,internal_timestamp,1334.59997559,815049,1449628500,2.77929997444,3.1632900238,34.485164371,1033.68416915,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('838',)",3658617311.82,2,31.6334991455,3746541016.2,3746541016.28,3658617311.82,0.0,internal_timestamp,1337.69995117,817984,1449628511,2.77810001373,3.16334991455,34.4855860846,1033.69879929,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('839',)",3658617322.82,2,31.632900238,3746541016.2,3746541016.28,3658617322.82,0.0,internal_timestamp,1340.77001953,818830,1449628522,2.77620005608,3.1632900238,34.4853130539,1033.71283008,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('840',)",3658617333.82,2,31.6256008148,3746541016.2,3746541016.28,3658617333.82,0.0,internal_timestamp,1343.89001465,820504,1449628533,2.76449990273,3.16256008148,34.4872720405,1033.73005126,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('841',)",3658617344.83,2,31.6226005554,3746541016.2,3746541016.28,3658617344.83,0.0,internal_timestamp,1347.01000977,828135,1449628544,2.75819993019,3.16226005554,34.4887230935,1033.74620883,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('842',)",3658617355.82,2,31.6180000305,3746541016.2,3746541016.28,3658617355.82,0.0,internal_timestamp,1350.13000488,822123,1449628555,2.75079989433,3.16180000305,34.4893994731,1033.76188993,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
